slug,volume,most_expensive_nft_id,volume_eth,max_price,mean_price,median_price,bucket
futurenow-art,2,20961519,0.0,0.0,0.0,0.0,2021-10-05 00:00:00+00:00
semesta-1bbsiuj8gy,1,20963063,0.088,0.088,0.088,0.08794872451125654,2021-10-01 00:00:00+00:00
etherbears,19,20963074,0.7200000000000002,0.18,0.03789473684210527,0.02998668980313593,2021-10-07 00:00:00+00:00
black-art-all-collection,2,20972937,0.16,0.09,0.08,0.09008502770839026,2021-10-07 00:00:00+00:00
figurines-v2,1,20975055,0.15,0.15,0.15,0.15001782894228086,2021-10-01 00:00:00+00:00
globephoto,1,20979492,0.017,0.017,0.017,0.016992183099782933,2021-10-02 00:00:00+00:00
sneks,1,20979879,0.1,0.1,0.1,0.09995839119153871,2021-10-02 00:00:00+00:00
moshpunks,3,20983402,0.9,0.35,0.3,0.3502875642595323,2021-10-04 00:00:00+00:00
painted-bitbones,4,21010431,0.4,0.1,0.1,0.09995839119153871,2021-10-02 00:00:00+00:00
nftnftlol,2,21018796,0.185,0.095,0.0925,0.09508336134242105,2021-10-04 00:00:00+00:00
unicodepunks,1,21020744,0.035,0.035,0.035,0.03497920217560997,2021-10-04 00:00:00+00:00
punkoutfits,1,21022879,0.08,0.08,0.08,0.08005820537516704,2021-10-06 00:00:00+00:00
framergence,1,21023133,2.185,2.185,2.185,2.183654305514047,2021-10-07 00:00:00+00:00
framergence,1,21023236,3.5,3.5,3.5,3.5008294203608017,2021-10-05 00:00:00+00:00
rtfkt-capsule-space-drip-1-2,1,21025082,11.0,11.0,11.0,10.99015969228546,2021-10-05 00:00:00+00:00
rtfkt-capsule-space-drip-1-2,1,21025455,13.9,13.9,13.9,13.887655846878138,2021-10-07 00:00:00+00:00
rtfkt-capsule-space-drip-1-2,1,21025474,12.5,12.5,12.5,12.490899531332559,2021-10-02 00:00:00+00:00
rtfkt-capsule-space-drip-1-2,1,21025587,12.0,12.0,12.0,12.001124195201951,2021-10-06 00:00:00+00:00
ape-island-season-2,1,21025853,0.4,0.4,0.4,0.3997160712999246,2021-10-04 00:00:00+00:00
polkapets,4,21027361,0.418,0.21,0.1045,0.07800351803209818,2021-10-01 00:00:00+00:00
polkapets,17,21027386,1.4379000000000004,0.3,0.0845823529411765,0.050036552115057094,2021-10-02 00:00:00+00:00
polkapets,1,21027388,0.025,0.025,0.025,0.02499694329804289,2021-10-05 00:00:00+00:00
polkapets,7,21027389,0.4185,0.08,0.05978571428571428,0.07143256796522149,2021-10-03 00:00:00+00:00
morgan-jesse-lappin,1,21027425,0.0025,0.0025,0.0025,0.0025011553921706537,2021-10-01 00:00:00+00:00
logan,1,21029463,0.05,0.05,0.05,0.050036552115057094,2021-10-03 00:00:00+00:00
logan,1,21029463,0.08,0.08,0.08,0.08005820537516704,2021-10-04 00:00:00+00:00
logan,1,21029463,0.08,0.08,0.08,0.08005820537516704,2021-10-02 00:00:00+00:00
logan,1,21029463,0.08,0.08,0.08,0.08005820537516704,2021-10-06 00:00:00+00:00
elon-memes-v3,1,21034479,0.1,0.1,0.1,0.09995839119153871,2021-10-05 00:00:00+00:00
black-art-all-collection,1,21035077,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
oddblobz,1,21035117,0.13,0.13,0.13,0.1298985938364266,2021-10-01 00:00:00+00:00
superfarm,3,21038347,7.58,3.9,2.526666666666667,3.6002379013968455,2021-10-06 00:00:00+00:00
ribbits,3,21038786,0.3369,0.15,0.1123,0.09681035877040814,2021-10-06 00:00:00+00:00
max-capacity-2021,2,21040356,0.4,0.25,0.2,0.24982341209247746,2021-10-06 00:00:00+00:00
cryptoducks-nft,1,21045775,0.025,0.025,0.025,0.02499694329804289,2021-10-02 00:00:00+00:00
cybercrocz,1,21048858,1.5,1.5,1.5,1.499301952811187,2021-10-01 00:00:00+00:00
layerll,1,21052820,0.007,0.007,0.007,0.007005903321643603,2021-10-03 00:00:00+00:00
doge-spells-e-god-backwards,1,21073186,0.0001,0.0001,0.0001,9.993370215083882e-05,2021-10-01 00:00:00+00:00
celebrities-v3-1,4,21086512,0.1199,0.05,0.029975,0.02998668980313593,2021-10-05 00:00:00+00:00
ahegaocoin,1,21087858,0.01,0.01,0.01,0.010001681651251936,2021-10-04 00:00:00+00:00
pixelpenguinsnft,5,21088172,0.328,0.099,0.0656,0.0700181078836171,2021-10-03 00:00:00+00:00
digitalaxnft,7,21090121,0.007,0.001,0.001,0.001000752759828905,2021-10-01 00:00:00+00:00
digitalaxnft,1,21090768,1e-05,1e-05,1e-05,9.999211304116378e-06,2021-10-06 00:00:00+00:00
pixcoins,1,21090805,0.01,0.01,0.01,0.010001681651251936,2021-10-06 00:00:00+00:00
digitalaxnft,6,21090836,0.00204,0.001,0.00034,9.999211304116378e-06,2021-10-05 00:00:00+00:00
digitalaxnft,2,21090840,0.002,0.001,0.001,0.001000752759828905,2021-10-02 00:00:00+00:00
digitalaxnft,1,21090865,0.001,0.001,0.001,0.001000752759828905,2021-10-03 00:00:00+00:00
digitalaxnft,5,21091362,5e-05,1e-05,1e-05,9.999211304116378e-06,2021-10-04 00:00:00+00:00
cryptoducks-nft,1,21096263,0.05,0.05,0.05,0.050036552115057094,2021-10-07 00:00:00+00:00
punkcats,1,21101204,0.16,0.16,0.16,0.15993287052597238,2021-10-03 00:00:00+00:00
genbit-bunnies,1,21102542,0.06,0.06,0.06,0.06002456177152414,2021-10-07 00:00:00+00:00
zed-run-official,630,21112047,89.69339780000004,19.95,0.14237047269841277,0.03497920217560997,2021-10-05 00:00:00+00:00
zed-run-official,750,21115428,93.25494000000009,3.75,0.12433992000000012,0.03995469573735085,2021-10-03 00:00:00+00:00
cryptoreapers,1,21115633,0.01,0.01,0.01,0.010001681651251936,2021-10-07 00:00:00+00:00
nyan-cat-official,4,21116298,6.08,1.89,1.52,1.748922154261417,2021-10-03 00:00:00+00:00
spartanpunks,1,21140001,0.01,0.01,0.01,0.010001681651251936,2021-10-03 00:00:00+00:00
picopals,5,21153311,0.2313,0.055,0.04626,0.04500410668687188,2021-10-05 00:00:00+00:00
picopals,3,21156754,0.2015,0.111,0.06716666666666667,0.05755573756904014,2021-10-07 00:00:00+00:00
picopals,6,21156828,0.24800000000000003,0.05,0.04133333333333334,0.039994970390933776,2021-10-04 00:00:00+00:00
ai42-loops,1,21166813,0.09,0.09,0.09,0.09008502770839026,2021-10-01 00:00:00+00:00
preserved-on-blockchain,1,21173939,1e-14,1e-14,1e-14,9.991803923060259e-15,2021-10-02 00:00:00+00:00
art-movement-punks,2,21176832,0.135,0.085,0.0675,0.08500873001836201,2021-10-02 00:00:00+00:00
gangpenguins,1,21177396,0.005,0.005,0.005,0.004996576673519172,2021-10-01 00:00:00+00:00
nfturtles,196,21178653,5.204699999999987,0.15,0.026554591836734625,0.01600263507149235,2021-10-06 00:00:00+00:00
punkies,3,21185997,0.21000000000000002,0.1,0.07,0.0700181078836171,2021-10-07 00:00:00+00:00
generotic-art,2,21187956,0.051000000000000004,0.05,0.025500000000000002,0.050036552115057094,2021-10-06 00:00:00+00:00
genbit-bunnies,2,21193210,0.08900000000000001,0.069,0.044500000000000005,0.06904468391575827,2021-10-04 00:00:00+00:00
cyberpenguins,8,21196907,0.10800000000000003,0.019,0.013500000000000003,0.0190059760370994,2021-10-06 00:00:00+00:00
the-weeknd-x-strangeloop-studio,2,21199081,0.3349,0.2449,0.16745,0.24487657546150185,2021-10-06 00:00:00+00:00
the-weeknd-x-strangeloop-studio,5,21200574,0.605,0.245,0.121,0.09508336134242105,2021-10-07 00:00:00+00:00
the-weeknd-x-strangeloop-studio,3,21200576,0.505,0.245,0.16833333333333333,0.18994873601636666,2021-10-02 00:00:00+00:00
cryptokarens-1000,1,21204823,0.09,0.09,0.09,0.09008502770839026,2021-10-01 00:00:00+00:00
beheaded-punks,3,21207247,0.05500000000000001,0.025,0.018333333333333337,0.019980433599225328,2021-10-07 00:00:00+00:00
toshimon-minter,1,21207458,0.01,0.01,0.01,0.010001681651251936,2021-10-07 00:00:00+00:00
moshpunks,4,21209157,0.36,0.1,0.09,0.09995839119153871,2021-10-03 00:00:00+00:00
dmtpunks,1,21216621,0.03,0.03,0.03,0.02998668980313593,2021-10-03 00:00:00+00:00
solos,2,21217636,0.219,0.11,0.1095,0.11003010864730743,2021-10-02 00:00:00+00:00
cryptostampscc,1,21230921,0.02,0.02,0.02,0.019980433599225328,2021-10-04 00:00:00+00:00
bccg,3,21243496,0.10500000000000001,0.1,0.035,0.004996576673519172,2021-10-02 00:00:00+00:00
ribbits,3,21243536,0.325,0.125,0.10833333333333334,0.11003010864730743,2021-10-07 00:00:00+00:00
bitbears,1,21246400,1.0,1.0,1.0,0.999,2021-10-06 00:00:00+00:00
bitbears,1,21246400,1.1,1.1,1.1,1.0996583401190698,2021-10-07 00:00:00+00:00
bitbears,1,21246400,0.69,0.69,0.69,0.6900435112013004,2021-10-03 00:00:00+00:00
3d-van-gogh-punks,1,21254425,0.06,0.06,0.06,0.06002456177152414,2021-10-05 00:00:00+00:00
skelebits,18,21257878,0.3782000000000001,0.04,0.021011111111111116,0.019980433599225328,2021-10-01 00:00:00+00:00
cryptombs,3,21258049,0.0714,0.0238,0.0238,0.023777827591376977,2021-10-03 00:00:00+00:00
illuvium,5,21270933,1.45,0.65,0.29,0.15707983228133596,2021-10-01 00:00:00+00:00
illuvium,19,21270933,5.666999999999999,0.8,0.2982631578947368,0.20992582596804796,2021-10-07 00:00:00+00:00
illuvium,5,21270933,1.4965000000000002,0.75,0.2993,0.17016255544059322,2021-10-02 00:00:00+00:00
illuvium,5,21271163,1.766,0.97,0.3532,0.15993287052597238,2021-10-05 00:00:00+00:00
illuvium,7,21271483,8.052999999999999,3.5,1.1504285714285714,0.2647416211922498,2021-10-06 00:00:00+00:00
illuvium,10,21271483,6.339999999999999,3.3,0.6339999999999999,0.3100564534021147,2021-10-04 00:00:00+00:00
illuvium,2,21271483,3.204,3.0,1.602,3.0011629583492887,2021-10-03 00:00:00+00:00
cryptopunkbuttheads,1,21272747,0.005,0.005,0.005,0.004996576673519172,2021-10-02 00:00:00+00:00
roos,4,21280864,0.04,0.01,0.01,0.010001681651251936,2021-10-05 00:00:00+00:00
bitendo,2,21291130,0.008,0.005,0.004,0.004996576673519172,2021-10-02 00:00:00+00:00
the-meta-key,86,21299687,53.07590000000002,7.9,0.6171616279069769,0.38404297484384875,2021-10-05 00:00:00+00:00
the-meta-key,86,21299687,56.80060000000001,7.2,0.6604720930232559,0.3949481416479646,2021-10-07 00:00:00+00:00
the-meta-key,198,21299687,137.88808999999998,7.55,0.6964044949494949,0.3997160712999246,2021-10-06 00:00:00+00:00
the-meta-key,178,21299687,127.0118,7.89,0.7135494382022471,0.3697231370573644,2021-10-04 00:00:00+00:00
the-meta-key,217,21299687,135.26537,7.74,0.6233427188940092,0.39653109854539437,2021-10-01 00:00:00+00:00
landing,2,21314093,0.06,0.03,0.03,0.02998668980313593,2021-10-01 00:00:00+00:00
synapses-by-chaosconstruct,1,21315292,3.3,3.3,3.3,3.296956920284932,2021-10-02 00:00:00+00:00
synapses-by-chaosconstruct,4,21315307,13.54,3.99,3.385,3.5008294203608017,2021-10-03 00:00:00+00:00
stampunk,1,21315990,0.01,0.01,0.01,0.010001681651251936,2021-10-03 00:00:00+00:00
superfarm,19,21320257,8.919968550720323,3.0,0.4694720289852802,0.19417391618468974,2021-10-02 00:00:00+00:00
superfarm,4,21320290,4.1589,3.9,1.039725,0.11895604668739394,2021-10-01 00:00:00+00:00
superfarm,47,21320846,8.08102272804786,1.98,0.17193665378825232,0.12405860604112255,2021-10-07 00:00:00+00:00
molly-space,1,21323188,0.002,0.002,0.002,0.0019992112090970265,2021-10-02 00:00:00+00:00
synapses-by-chaosconstruct,1,21324047,2.7,2.7,2.7,2.6993198422557882,2021-10-07 00:00:00+00:00
synapses-by-chaosconstruct,4,21324426,11.842500000000001,3.3425000000000002,2.9606250000000003,3.0011629583492887,2021-10-01 00:00:00+00:00
rtfkt-capsule-space-drip-1-2,1,21325585,13.0,13.0,13.0,13.000662984907846,2021-10-03 00:00:00+00:00
alex-solis,1,21327657,0.15,0.15,0.15,0.15001782894228086,2021-10-02 00:00:00+00:00
wrapped-waifus,1,21328148,2.64,2.64,2.64,2.6405832576024095,2021-10-01 00:00:00+00:00
synapses-by-chaosconstruct,1,21337442,2.7,2.7,2.7,2.6993198422557882,2021-10-05 00:00:00+00:00
metal-punks,1,21342136,0.035,0.035,0.035,0.03497920217560997,2021-10-04 00:00:00+00:00
cometh-spaceships,6,21363439,1.1300000000000001,0.5,0.18833333333333335,0.2301552978957269,2021-10-03 00:00:00+00:00
cryptofreedom,1,21364510,0.01,0.01,0.01,0.010001681651251936,2021-10-07 00:00:00+00:00
guido-di-salle,1,21365580,13.0,13.0,13.0,13.000662984907846,2021-10-04 00:00:00+00:00
cryptonatrix,1,21368716,0.69,0.69,0.69,0.6900435112013004,2021-10-02 00:00:00+00:00
black-boxes,1,21369924,0.016,0.016,0.016,0.01600263507149235,2021-10-05 00:00:00+00:00
artbot-art-president-dwight-d-eisenhower,1,21375197,0.0,0.0,0.0,0.0,2021-10-02 00:00:00+00:00
pixeldoggies,1,21375477,0.03,0.03,0.03,0.02998668980313593,2021-10-04 00:00:00+00:00
kongpunks,1,21381333,0.014,0.014,0.014,0.013995745015856449,2021-10-01 00:00:00+00:00
crypto-joes,2,21381428,0.0018,0.0009,0.0009,0.0009001016670165128,2021-10-03 00:00:00+00:00
kongpunks,2,21381541,0.028,0.014,0.014,0.013995745015856449,2021-10-07 00:00:00+00:00
artbot-art-president-richard-nixon,1,21381830,0.0,0.0,0.0,0.0,2021-10-03 00:00:00+00:00
artbot-art-president-jimmy-carter,1,21385742,0.0,0.0,0.0,0.0,2021-10-05 00:00:00+00:00
metal-punks,3,21386829,0.365,0.19,0.12166666666666666,0.11991151214540163,2021-10-03 00:00:00+00:00
cyberpenguins,3,21395236,0.035,0.019,0.011666666666666667,0.007994494916067428,2021-10-07 00:00:00+00:00
skullz,139,21401151,2.587199999999992,0.1,0.018612949640287712,0.010001681651251936,2021-10-01 00:00:00+00:00
metal-punks,1,21403824,0.0333,0.0333,0.0333,0.0332732458004452,2021-10-01 00:00:00+00:00
skullz,2,21404579,0.045,0.025,0.0225,0.02499694329804289,2021-10-02 00:00:00+00:00
cryptocubes-creators,1,21405124,0.2,0.2,0.2,0.2000873943088987,2021-10-03 00:00:00+00:00
cryptocubes-creators,1,21406888,0.2,0.2,0.2,0.2000873943088987,2021-10-04 00:00:00+00:00
nessies,8,21407600,0.44500000000000006,0.1,0.05562500000000001,0.050036552115057094,2021-10-03 00:00:00+00:00
gfarm2-nft-2,1,21408097,0.513,0.513,0.513,0.5132456377781633,2021-10-02 00:00:00+00:00
gregorys-editions,3,21416533,0.75,0.25,0.25,0.24982341209247746,2021-10-04 00:00:00+00:00
cryptokites,1,21425859,0.0,0.0,0.0,0.0,2021-10-02 00:00:00+00:00
randomelon,1,21426050,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
randomelon,16,21429879,0.36210000000000003,0.04,0.022631250000000002,0.02998668980313593,2021-10-03 00:00:00+00:00
cryptofoxes-origin,88,21433051,192.04200000000003,3.2,2.182295454545455,2.2682299576779736,2021-10-06 00:00:00+00:00
cryptofoxes-origin,940,21433239,97.92969999999976,0.8,0.10418053191489336,0.08005820537516704,2021-10-03 00:00:00+00:00
synapses-by-chaosconstruct,1,21434296,2.7,2.7,2.7,2.6993198422557882,2021-10-06 00:00:00+00:00
tripscommunity,1,21434731,0.687,0.687,0.687,0.6872888492350896,2021-10-01 00:00:00+00:00
nyanpunks,2,21438190,0.05,0.03,0.025,0.02998668980313593,2021-10-06 00:00:00+00:00
digicol,1,21440465,0.01,0.01,0.01,0.010001681651251936,2021-10-07 00:00:00+00:00
breadbuddies,4,21445502,0.05,0.02,0.0125,0.010001681651251936,2021-10-07 00:00:00+00:00
doomcatrescue,5,21447537,0.0005,0.0001,0.0001,9.993370215083882e-05,2021-10-02 00:00:00+00:00
poppunks,1,21452144,0.01,0.01,0.01,0.010001681651251936,2021-10-03 00:00:00+00:00
picassopunks,3,21453763,1.188,0.5,0.39599999999999996,0.34403879367118295,2021-10-06 00:00:00+00:00
picassopunks,2,21453905,0.6739999999999999,0.344,0.33699999999999997,0.34403879367118295,2021-10-05 00:00:00+00:00
nyan-cat-official,8,21455543,9.719999999999999,1.5,1.2149999999999999,1.20081388092316,2021-10-05 00:00:00+00:00
nyan-cat-official,1,21455543,1.64,1.64,1.64,1.6404976894899597,2021-10-06 00:00:00+00:00
hieroglyphs-by-pxlq,2,21459838,0.7964,0.49,0.3982,0.4901711134735208,2021-10-07 00:00:00+00:00
babykongz,1,21460723,3.0,3.0,3.0,3.0011629583492887,2021-10-05 00:00:00+00:00
cybershrooms,63,21468074,19.284529999999997,0.5,0.30610365079365076,0.3002917127329668,2021-10-04 00:00:00+00:00
dokidoki,805,21471577,183.6936099999998,35.0,0.22819081987577616,0.09995839119153871,2021-10-03 00:00:00+00:00
neko-official,62,21475653,8.018699999999999,0.26,0.12933387096774193,0.1298985938364266,2021-10-03 00:00:00+00:00
neko-official,67,21475737,10.246051390976575,0.35,0.15292614016382947,0.15001782894228086,2021-10-04 00:00:00+00:00
covidpunks,1,21477204,0.07,0.07,0.07,0.0700181078836171,2021-10-01 00:00:00+00:00
the-rainbow-series,10,21481459,2.75,0.5,0.275,0.24982341209247746,2021-10-03 00:00:00+00:00
dokidoki,10,21481684,1.1949999999999998,0.22,0.11949999999999998,0.14500295699982477,2021-10-06 00:00:00+00:00
dokidoki,313,21481686,63.453349999999965,3.69,0.20272635782747592,0.13793107703899254,2021-10-04 00:00:00+00:00
dokidoki,41,21481688,10.099599999999999,2.5,0.24633170731707313,0.15001782894228086,2021-10-07 00:00:00+00:00
dokidoki,16,21481772,1.1834999999999998,0.29,0.07396874999999999,0.019980433599225328,2021-10-01 00:00:00+00:00
dokidoki,48,21481772,3.608399999999998,0.88,0.07517499999999995,0.02998668980313593,2021-10-02 00:00:00+00:00
doki-doki-matic,42,21484143,2.6872069499999998,1.0,0.06398111785714285,0.00600596459124994,2021-10-07 00:00:00+00:00
doki-doki-matic,30,21484143,2.4019599990000002,1.0,0.08006533330000001,0.007994494916067428,2021-10-06 00:00:00+00:00
doki-doki-matic,255,21484148,13.307234699999993,1.0,0.052185234117647035,0.016992183099782933,2021-10-03 00:00:00+00:00
doki-doki-matic,66,21484168,1.8896137979,1.25,0.02863051208939394,0.004996576673519172,2021-10-05 00:00:00+00:00
yura-miron-v2,1,21497856,0.2,0.2,0.2,0.2000873943088987,2021-10-03 00:00:00+00:00
niftydragons,9,21498390,0.09,0.01,0.01,0.010001681651251936,2021-10-05 00:00:00+00:00
struggle-breakthrough,1,21503069,0.4,0.4,0.4,0.3997160712999246,2021-10-07 00:00:00+00:00
claypunks,1,21503436,0.24,0.24,0.24,0.2400276927910802,2021-10-03 00:00:00+00:00
wrapped-waifus,1,21504577,0.7,0.7,0.7,0.6997720645753496,2021-10-04 00:00:00+00:00
niftydragons,4,21510124,0.04,0.01,0.01,0.010001681651251936,2021-10-06 00:00:00+00:00
dogepunks,2,21516660,4.0,2.0,2.0,1.9997051226201594,2021-10-04 00:00:00+00:00
cryptombs,2,21516923,0.0476,0.0238,0.0238,0.023777827591376977,2021-10-06 00:00:00+00:00
sockets,17,21518097,2.2949999999999995,0.15,0.13499999999999998,0.15001782894228086,2021-10-06 00:00:00+00:00
fortune-teller-collection,1,21535132,0.47,0.47,0.47,0.4700102614391782,2021-10-01 00:00:00+00:00
greekfreak,1,21537693,0.02,0.02,0.02,0.019980433599225328,2021-10-06 00:00:00+00:00
cute-red-pandas,1,21562727,0.015,0.015,0.015,0.015010551382500346,2021-10-02 00:00:00+00:00
shadow-people,1,21570567,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
aquatic-punks,1,21571281,0.0333,0.0333,0.0333,0.0332732458004452,2021-10-03 00:00:00+00:00
yukselcengizpixelart,1,21571891,0.02,0.02,0.02,0.019980433599225328,2021-10-02 00:00:00+00:00
pixdogs,1,21575943,0.004,0.004,0.004,0.004001834730761728,2021-10-02 00:00:00+00:00
metal-punks,3,21576554,0.15,0.06,0.049999999999999996,0.050036552115057094,2021-10-07 00:00:00+00:00
fortune-teller-collection,1,21576969,0.46,0.46,0.46,0.4597829452549989,2021-10-07 00:00:00+00:00
satoshifaces,1,21578812,0.03,0.03,0.03,0.02998668980313593,2021-10-07 00:00:00+00:00
alex-grey-x-allyson-grey,1,21587527,0.119,0.119,0.119,0.11895604668739394,2021-10-04 00:00:00+00:00
dreamstate,1,21588972,0.066,0.066,0.066,0.06594056939465416,2021-10-02 00:00:00+00:00
cryptobabypunksopensea,1,21605934,0.38,0.38,0.38,0.38022168212928215,2021-10-05 00:00:00+00:00
cryptobabypunksopensea,3,21607933,2.649,1.85,0.883,0.3997160712999246,2021-10-07 00:00:00+00:00
shadow-people,1,21628912,0.029,0.029,0.029,0.028984279553626594,2021-10-03 00:00:00+00:00
algobots-by-stina-jones,1,21633566,4.69,4.69,4.69,4.687971697341701,2021-10-04 00:00:00+00:00
algobots-by-stina-jones,1,21633770,4.0,4.0,4.0,4.002823400834141,2021-10-01 00:00:00+00:00
algobots-by-stina-jones,1,21633781,4.0,4.0,4.0,4.002823400834141,2021-10-05 00:00:00+00:00
algobots-by-stina-jones,1,21633878,5.0,5.0,5.0,4.9978110987650854,2021-10-03 00:00:00+00:00
portrait-collection,1,21646718,0.032,0.032,0.032,0.03196858274513914,2021-10-06 00:00:00+00:00
drstizzlwizzl,5,21652504,0.249,0.059,0.0498,0.050036552115057094,2021-10-03 00:00:00+00:00
burj-khalifa-2,1,21672959,0.09,0.09,0.09,0.09008502770839026,2021-10-06 00:00:00+00:00
void-by-alexis-andre,3,21673110,4.846,2.5,1.6153333333333333,1.20081388092316,2021-10-01 00:00:00+00:00
blood-crystal-baby-vady,2,21679704,0.04,0.02,0.02,0.019980433599225328,2021-10-01 00:00:00+00:00
polychainmonsters,5,21687612,0.0619,0.029,0.012379999999999999,0.009902163223026856,2021-10-04 00:00:00+00:00
cryptoboomnft,2,21691403,0.08,0.05,0.04,0.050036552115057094,2021-10-02 00:00:00+00:00
travenesia,1,21697771,0.01,0.01,0.01,0.010001681651251936,2021-10-01 00:00:00+00:00
los-cuapis-de-mizca,1,21698866,0.01,0.01,0.01,0.010001681651251936,2021-10-03 00:00:00+00:00
voxodeus-minter,13,21716377,3.899999999999999,0.3,0.29999999999999993,0.3002917127329668,2021-10-05 00:00:00+00:00
voxodeus-minter,1,21716377,0.3,0.3,0.3,0.3002917127329668,2021-10-07 00:00:00+00:00
voxodeus-minter,3,21716377,0.8999999999999999,0.3,0.3,0.3002917127329668,2021-10-06 00:00:00+00:00
pixawyverns,17,21720649,2.998,0.355,0.1763529411764706,0.15993287052597238,2021-10-07 00:00:00+00:00
cryptohamsters-awww,5,21724078,0.21100000000000002,0.1,0.0422,0.039994970390933776,2021-10-04 00:00:00+00:00
asciipunks-v2,1,21731937,0.26,0.26,0.26,0.2600189024182761,2021-10-07 00:00:00+00:00
ether-cards-founder,38,21732370,40.49389999999999,4.75,1.0656289473684208,0.6194020760935541,2021-10-02 00:00:00+00:00
rarible,69,21734272,48.94591,14.269,0.7093610144927536,0.04500410668687188,2021-10-04 00:00:00+00:00
thefearface-bitbones,63,21744101,56.00919999999998,10.0,0.8890349206349203,0.7505112817821554,2021-10-01 00:00:00+00:00
brazilian-arte,2,21744747,0.08,0.05,0.04,0.050036552115057094,2021-10-01 00:00:00+00:00
diaper-dogs,1077,21750321,88.23076607001319,2.0,0.08192271687095004,0.019980433599225328,2021-10-05 00:00:00+00:00
cryptoskulls-nft,1,21763901,0.0,0.0,0.0,0.0,2021-10-05 00:00:00+00:00
the-fungible-by-pak,1,21766432,10.0,10.0,10.0,10.004152608697126,2021-10-01 00:00:00+00:00
randomelon,1,21769431,0.0001,0.0001,0.0001,9.993370215083882e-05,2021-10-07 00:00:00+00:00
genbit-bunnies,7,21780827,0.30400000000000005,0.05,0.043428571428571434,0.049045761673051365,2021-10-05 00:00:00+00:00
yummi-punks,1,21813777,0.02,0.02,0.02,0.019980433599225328,2021-10-07 00:00:00+00:00
pvlace-nft,2,21820268,0.04,0.03,0.02,0.02998668980313593,2021-10-05 00:00:00+00:00
mirandus,9,21824293,3.0290008001790003,1.5,0.3365556444643334,0.06002456177152414,2021-10-05 00:00:00+00:00
ghostpunksnft,3,21825023,0.46,0.3,0.15333333333333335,0.09008502770839026,2021-10-06 00:00:00+00:00
void-by-alexis-andre,1,21853062,2.5,2.5,2.5,2.5017733131116873,2021-10-03 00:00:00+00:00
void-by-alexis-andre,1,21868335,1.473,1.473,1.473,1.4725559449545114,2021-10-06 00:00:00+00:00
frozentemple,1,21868377,0.001,0.001,0.001,0.001000752759828905,2021-10-03 00:00:00+00:00
hashlips,3,21868880,0.03,0.01,0.01,0.010001681651251936,2021-10-02 00:00:00+00:00
pixelwassies,1,21869971,0.25,0.25,0.25,0.24982341209247746,2021-10-02 00:00:00+00:00
placeholder-place,2,21884456,0.0002,0.0001,0.0001,9.993370215083882e-05,2021-10-02 00:00:00+00:00
museumpunks,3,21886207,0.08,0.03,0.02666666666666667,0.02998668980313593,2021-10-07 00:00:00+00:00
jermainerogers,2,21891467,0.36,0.18,0.18,0.17996352785199504,2021-10-02 00:00:00+00:00
the-nft-guild,1,21894776,2.7,2.7,2.7,2.6993198422557882,2021-10-04 00:00:00+00:00
polychainmonsters,12,21912861,8.938500000000001,7.6969,0.7448750000000001,0.050036552115057094,2021-10-01 00:00:00+00:00
the-moon-and-flowers,1,21920577,0.07,0.07,0.07,0.0700181078836171,2021-10-07 00:00:00+00:00
jenkcollection,2,21948376,0.12990000000000002,0.0799,0.06495000000000001,0.07989824892087101,2021-10-02 00:00:00+00:00
artvatars,18,21949869,3.105,0.3,0.1725,0.16089535262881863,2021-10-02 00:00:00+00:00
abstract-134,1,21950093,0.01,0.01,0.01,0.010001681651251936,2021-10-06 00:00:00+00:00
artvatars,11,21950795,1.8149000000000002,0.34,0.1649909090909091,0.15001782894228086,2021-10-07 00:00:00+00:00
artvatars,14,21952148,3.0490000000000004,1.0,0.2177857142857143,0.15802514469142195,2021-10-03 00:00:00+00:00
artvatars,16,21953188,2.4920000000000004,0.2,0.15575000000000003,0.16283772845431443,2021-10-04 00:00:00+00:00
the-boi,1,21953488,2.27,2.27,2.27,2.2682299576779736,2021-10-07 00:00:00+00:00
artvatars,31,21954722,4.7444,0.24,0.15304516129032258,0.14793221202527854,2021-10-05 00:00:00+00:00
artvatars,15,21955488,6.559000000000001,1.99,0.43726666666666675,0.1888124554719821,2021-10-01 00:00:00+00:00
franz-kline-s-ducks,1,21958160,0.5,0.5,0.5,0.5000732301419163,2021-10-01 00:00:00+00:00
stylewish,1,21958357,0.1,0.1,0.1,0.09995839119153871,2021-10-02 00:00:00+00:00
cyberducks,2,21965080,0.8,0.4,0.4,0.3997160712999246,2021-10-07 00:00:00+00:00
vox-punk-s,1,21966744,0.02,0.02,0.02,0.019980433599225328,2021-10-03 00:00:00+00:00
crypto-morse,1,21982509,0.005,0.005,0.005,0.004996576673519172,2021-10-04 00:00:00+00:00
ape-only,11,22006019,2.2,0.285,0.2,0.2000873943088987,2021-10-06 00:00:00+00:00
ape-only,3,22006144,0.511,0.22,0.17033333333333334,0.2008893469895429,2021-10-01 00:00:00+00:00
ape-only,3,22006239,0.5468999999999999,0.2,0.1823,0.1767531632414377,2021-10-03 00:00:00+00:00
ape-only,1,22006404,0.21,0.21,0.21,0.20992582596804796,2021-10-02 00:00:00+00:00
